,trainingsizes,frames,masterframes,results,result_sums,mean,qvalues,times,mini,result_q1,result_q2,result_q3,maxi
0,0,"[62, 62, 62, 62, 60, 62, 62, 62, 62, 62, 62, 62, 62, 62, 61, 62, 59, 62, 60, 62, 59, 61, 60, 60, 60, 60, 57, 62, 56, 62, 62, 61, 62, 61, 62, 62, 61, 62, 62, 60, 60, 62, 59, 62, 62, 62, 61, 57, 63, 59, 60, 57, 62, 62, 62, 59, 62, 62, 57, 61, 62, 62, 55, 62, 57, 59, 62, 62, 62, 62, 62, 63, 62, 59, 62, 62, 62, 62, 62, 62, 62, 59, 60, 62, 62, 62, 58, 62, 62, 62, 62, 59, 62, 62, 61, 60, 62, 57, 62, 62]",6098,"[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0]",-125.0,-5.0,498,885,-5.0,-5.0,-5.0,-5.0,-5.0
1,100,"[59, 62, 62, 59, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 60, 62, 61, 62, 62, 62, 62, 62, 62, 62, 62, 62, 60, 55, 61, 62, 62, 62, 61, 62, 62, 56, 62, 63, 62, 56, 62, 62, 62, 62, 62, 62, 62, 62, 56, 62, 62, 62, 58, 62, 62, 58, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 66, 62, 64, 62, 62, 62, 62, 62, 62, 58, 62, 62, 60, 58, 55, 62, 62, 59, 62, 62, 69, 62, 62, 63, 62, 62]",12247,"[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0]",-125.0,-5.0,665,707,-5.0,-5.0,-5.0,-5.0,-5.0
2,200,"[62, 62, 62, 62, 62, 62, 65, 62, 62, 67, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 55, 62, 62, 62, 62, 62, 54, 62, 62, 62, 65, 62, 62, 62, 62, 62, 62, 62, 62, 65, 62, 62, 62, 66, 62, 62, 62, 64, 62, 62, 62, 60, 62, 62, 65, 62, 75, 72, 62, 62, 62, 62, 62, 62, 62, 62, 62, 63, 77, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 66, 62, 62, 62]",18496,"[-4.0, -4.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.0, -4.0, -5.0, -4.0, -5.0, -4.0, -4.0, -5.0, -4.0, -5.0, -5.0, -5.0, -5.0]",-117.0,-4.68,844,705,-5.0,-5.0,-5.0,-4.0,-4.0
3,300,"[62, 62, 62, 68, 62, 62, 62, 76, 65, 62, 62, 62, 62, 62, 65, 62, 65, 62, 62, 62, 78, 62, 62, 62, 62, 78, 62, 62, 69, 62, 102, 66, 69, 68, 98, 62, 62, 62, 62, 98, 98, 62, 66, 98, 75, 62, 98, 62, 62, 62, 62, 62, 62, 62, 62, 62, 69, 62, 67, 62, 62, 175, 69, 62, 62, 71, 98, 62, 65, 62, 62, 62, 62, 68, 62, 62, 68, 98, 62, 62, 67, 62, 62, 68, 62, 62, 62, 62, 62, 62, 62, 62, 98, 62, 62, 66, 62, 62, 62, 62]",25297,"[-5.0, -3.0, -4.0, -5.0, -4.0, -3.0, -5.0, -5.0, -5.0, -5.0, -1.0, -4.0, -4.0, -5.0, -4.0, -5.0, -5.0, -4.0, -3.0, -5.0, -5.0, -4.0, -4.0, -4.0, -4.0]",-105.0,-4.2,1028,747,-5.0,-5.0,-4.0,-4.0,-1.0
4,400,"[62, 134, 62, 62, 62, 72, 62, 134, 62, 62, 62, 62, 62, 60, 62, 62, 72, 62, 94, 62, 131, 62, 62, 73, 62, 69, 62, 62, 62, 68, 67, 62, 67, 98, 62, 62, 62, 62, 62, 62, 101, 62, 62, 62, 62, 98, 62, 134, 77, 58, 62, 62, 71, 71, 62, 62, 62, 62, 62, 58, 62, 62, 62, 62, 62, 62, 62, 73, 62, 62, 62, 62, 74, 62, 72, 62, 71, 62, 62, 62, 62, 62, 62, 62, 62, 62, 58, 77, 69, 62, 62, 62, 62, 62, 62, 62, 62, 62, 106, 62]",32106,"[-5.0, -3.0, -5.0, -5.0, -5.0, -5.0, -3.0, -4.0, -5.0, -4.0, -4.0, -5.0, -5.0, -4.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.0, -5.0]",-116.0,-4.64,1188,726,-5.0,-5.0,-5.0,-4.0,-3.0
5,500,"[71, 62, 62, 98, 62, 62, 98, 62, 62, 71, 62, 72, 66, 70, 62, 100, 98, 62, 62, 62, 76, 62, 62, 62, 62, 75, 98, 177, 62, 70, 71, 63, 62, 100, 77, 62, 62, 98, 62, 64, 98, 62, 98, 62, 134, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 114, 60, 73, 62, 69, 62, 62, 62, 62, 98, 62, 98, 62, 71, 134, 62, 62, 50, 62, 77, 62, 87, 62, 63, 62, 62, 62, 61, 62, 62, 62, 62, 134, 62, 136, 62, 62, 62, 62, 50, 62, 98, 62, 62]",39342,"[-5.0, -5.0, -5.0, -5.0, -4.0, -5.0, -4.0, -5.0, -5.0, -4.0, -5.0, -5.0, -5.0, -5.0, -3.0, -5.0, -5.0, -5.0, -5.0, -4.0, -3.0, -5.0, -5.0, -4.0, -5.0]",-116.0,-4.64,1446,733,-5.0,-5.0,-5.0,-4.0,-3.0
6,600,"[78, 62, 98, 62, 98, 62, 62, 62, 62, 62, 56, 65, 62, 98, 62, 62, 72, 98, 62, 84, 62, 50, 52, 62, 62, 62, 62, 65, 90, 98, 190, 98, 62, 69, 62, 74, 62, 63, 62, 98, 62, 62, 98, 175, 98, 63, 98, 62, 45, 62, 98, 98, 66, 62, 98, 77, 62, 62, 43, 75, 77, 98, 56, 66, 62, 109, 67, 56, 70, 62, 98, 49, 98, 62, 62, 62, 98, 72, 62, 99, 71, 100, 98, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62]",46650,"[-4.0, -5.0, -4.0, -5.0, -4.0, -4.0, -4.0, -4.0, -5.0, -2.0, -5.0, -5.0, -2.0, -4.0, -1.0, -4.0, -5.0, -3.0, -2.0, -3.0, -1.0, -5.0, -4.0, -5.0, -3.0]",-93.0,-3.72,1674,741,-5.0,-5.0,-4.0,-3.0,-1.0
7,700,"[134, 62, 62, 62, 97, 62, 134, 62, 62, 62, 62, 175, 109, 72, 67, 62, 62, 62, 75, 62, 62, 62, 77, 62, 62, 62, 69, 62, 62, 64, 62, 72, 62, 62, 62, 98, 77, 62, 62, 70, 62, 62, 42, 63, 62, 62, 62, 78, 62, 43, 65, 62, 98, 77, 62, 62, 77, 62, 62, 134, 62, 62, 62, 62, 67, 62, 62, 62, 73, 62, 62, 62, 62, 77, 66, 64, 134, 114, 62, 113, 62, 98, 62, 98, 62, 62, 134, 63, 62, 62, 62, 98, 62, 211, 62, 68, 62, 62, 134, 74]",54061,"[-4.0, -5.0, -5.0, -4.0, -4.0, -5.0, -3.0, -4.0, -5.0, -5.0, -4.0, -3.0, -4.0, -5.0, -5.0, -5.0, -5.0, -4.0, -3.0, -4.0, -5.0, -4.0, -4.0, -4.0, -5.0]",-108.0,-4.32,1919,761,-5.0,-5.0,-4.0,-4.0,-3.0
8,800,"[98, 62, 98, 134, 62, 62, 63, 62, 62, 65, 66, 62, 69, 76, 70, 62, 66, 63, 62, 62, 98, 62, 75, 62, 102, 134, 62, 62, 62, 134, 62, 76, 62, 62, 106, 65, 99, 98, 62, 62, 78, 63, 69, 62, 62, 175, 136, 62, 220, 65, 62, 103, 62, 62, 62, 71, 62, 62, 63, 175, 98, 62, 212, 62, 62, 63, 73, 66, 64, 98, 98, 74, 98, 98, 62, 98, 65, 78, 65, 98, 65, 135, 77, 169, 102, 62, 65, 134, 62, 98, 98, 114, 99, 98, 70, 62, 98, 98, 65, 142]",62477,"[-5.0, -5.0, -5.0, -4.0, -4.0, -5.0, -5.0, -5.0, -5.0, -4.0, -5.0, -5.0, -5.0, -4.0, -5.0, -5.0, -4.0, -5.0, -5.0, -3.0, -5.0, -4.0, -5.0, -5.0, -5.0]",-117.0,-4.68,2187,840,-5.0,-5.0,-5.0,-4.0,-3.0
9,900,"[65, 62, 62, 98, 110, 140, 68, 98, 62, 62, 181, 65, 68, 98, 64, 68, 98, 98, 175, 62, 72, 69, 142, 134, 62, 62, 71, 111, 62, 72, 134, 73, 73, 62, 110, 175, 88, 109, 62, 62, 98, 62, 62, 62, 62, 70, 98, 98, 62, 62, 98, 70, 134, 72, 134, 98, 62, 134, 98, 99, 63, 98, 62, 175, 64, 64, 147, 62, 221, 134, 98, 62, 77, 163, 73, 134, 62, 62, 62, 75, 288, 98, 83, 64, 62, 75, 102, 247, 62, 98, 211, 62, 134, 62, 62, 74, 134, 62, 134, 75]",71968,"[-4.0, -2.0, 3.0, -4.0, -4.0, -2.0, -4.0, -4.0, -2.0, -3.0, -4.0, -2.0, -2.0, -3.0, 4.0, -4.0, -3.0, -4.0, 0.0, -4.0, -4.0, -2.0, -2.0, -4.0, -1.0]",-61.0,-2.44,2445,997,-4.0,-4.0,-3.0,-2.0,4.0
10,1000,"[134, 150, 74, 62, 62, 68, 62, 77, 98, 70, 95, 77, 62, 98, 145, 98, 72, 71, 96, 247, 62, 98, 134, 62, 134, 98, 62, 148, 134, 73, 64, 78, 175, 98, 62, 98, 62, 98, 70, 98, 63, 62, 134, 175, 62, 134, 70, 63, 106, 75, 134, 62, 98, 62, 98, 62, 73, 134, 62, 211, 73, 62, 76, 171, 134, 134, 62, 134, 175, 67, 211, 126, 98, 62, 73, 62, 217, 134, 134, 74, 62, 62, 134, 96, 63, 98, 209, 288, 62, 175, 50, 51, 102, 98, 98, 211, 138, 72, 187, 146]",82415,"[-4.0, -4.0, -2.0, -3.0, -3.0, -5.0, -5.0, -5.0, -4.0, -3.0, -3.0, 1.0, -1.0, -5.0, -5.0, -3.0, -5.0, -1.0, -1.0, -2.0, 1.0, 2.0, -5.0, -2.0, -5.0]",-72.0,-2.88,2743,1135,-5.0,-5.0,-3.0,-2.0,2.0
11,1100,"[67, 113, 113, 67, 324, 77, 66, 98, 75, 288, 98, 96, 261, 401, 133, 62, 324, 98, 175, 134, 134, 98, 98, 62, 113, 175, 134, 62, 98, 89, 134, 62, 62, 288, 247, 72, 98, 262, 134, 62, 175, 74, 62, 67, 225, 62, 67, 62, 279, 258, 175, 62, 76, 98, 98, 69, 98, 134, 288, 62, 109, 183, 98, 62, 175, 139, 98, 62, 62, 62, 75, 98, 62, 360, 134, 98, 74, 98, 212, 211, 98, 62, 62, 62, 62, 66, 221, 109, 138, 134, 77, 288, 175, 62, 59, 98, 134, 62, 98, 104]",95103,"[-3.0, -5.0, 0.0, -3.0, -4.0, -3.0, -4.0, -5.0, -1.0, -5.0, -3.0, -2.0, -1.0, -1.0, -4.0, -4.0, -5.0, -5.0, -5.0, 0.0, -1.0, 0.0, -2.0, -3.0, -4.0]",-73.0,-2.92,2982,1321,-5.0,-4.0,-3.0,-1.0,0.0
12,1200,"[64, 134, 62, 62, 62, 190, 148, 62, 134, 62, 72, 175, 98, 62, 98, 62, 98, 211, 98, 211, 62, 102, 78, 62, 103, 72, 62, 62, 134, 134, 62, 98, 62, 247, 98, 134, 62, 175, 143, 62, 62, 62, 179, 99, 134, 182, 178, 143, 247, 103, 60, 134, 62, 106, 98, 106, 62, 247, 135, 58, 175, 62, 48, 100, 101, 62, 62, 247, 62, 98, 401, 65, 211, 191, 134, 72, 250, 134, 99, 62, 62, 77, 134, 59, 98, 163, 62, 44, 62, 62, 98, 62, 108, 62, 98, 176, 72, 64, 65, 248]",106251,"[-4.0, -3.0, -2.0, -3.0, -2.0, -5.0, -5.0, -3.0, -4.0, -4.0, -5.0, -5.0, -2.0, -5.0, -1.0, 1.0, -3.0, -5.0, -4.0, -5.0, -4.0, -5.0, -2.0, -5.0, -4.0]",-89.0,-3.56,3123,1160,-5.0,-5.0,-4.0,-3.0,1.0
13,1300,"[62, 138, 136, 62, 53, 62, 62, 62, 134, 98, 62, 62, 65, 62, 71, 44, 68, 62, 62, 56, 187, 211, 56, 62, 63, 62, 223, 62, 71, 62, 62, 108, 108, 62, 65, 98, 98, 69, 62, 175, 134, 108, 52, 98, 98, 55, 62, 62, 98, 288, 54, 56, 49, 54, 211, 62, 62, 55, 51, 50, 62, 62, 68, 62, 134, 62, 62, 62, 62, 98, 62, 62, 62, 51, 62, 62, 62, 62, 63, 62, 109, 62, 62, 62, 62, 62, 100, 260, 62, 259, 98, 147, 134, 52, 62, 62, 107, 175, 62, 75]",114877,"[-2.0, -5.0, -3.0, -4.0, -3.0, -3.0, 2.0, -5.0, -5.0, -5.0, -5.0, -4.0, -3.0, -5.0, -4.0, -5.0, -5.0, -4.0, -4.0, -5.0, -5.0, -5.0, -5.0, -5.0, 5.0]",-92.0,-3.68,3250,890,-5.0,-5.0,-5.0,-3.0,5.0
14,1400,"[247, 134, 62, 98, 62, 52, 100, 62, 107, 52, 62, 110, 134, 62, 62, 62, 64, 62, 62, 98, 62, 98, 62, 62, 142, 76, 75, 62, 62, 62, 98, 77, 175, 56, 189, 166, 62, 98, 53, 175, 62, 62, 62, 62, 62, 71, 148, 62, 62, 98, 247, 211, 62, 62, 288, 62, 62, 64, 62, 74, 62, 145, 175, 62, 62, 98, 62, 98, 62, 98, 62, 62, 62, 247, 62, 62, 62, 437, 175, 62, 98, 62, 247, 437, 98, 62, 134, 76, 175, 448, 247, 134, 54, 143, 62, 62, 62, 59, 62, 211]",125638,"[3.0, 1.0, -4.0, 2.0, -5.0, -3.0, -5.0, 2.0, 3.0, 5.0, -4.0, -5.0, -1.0, -1.0, -4.0, -5.0, -5.0, -2.0, 4.0, -4.0, -3.0, -4.0, 7.0, -5.0, -2.0]",-35.0,-1.4,3378,1145,-5.0,-4.0,-3.0,2.0,7.0
15,1500,"[134, 150, 62, 144, 55, 62, 62, 62, 134, 224, 134, 149, 112, 136, 78, 247, 175, 98, 98, 69, 73, 62, 62, 175, 76, 62, 78, 175, 75, 175, 62, 148, 211, 148, 56, 77, 55, 62, 62, 62, 62, 288, 62, 110, 106, 134, 134, 63, 106, 98, 98, 73, 62, 62, 87, 134, 98, 401, 324, 114, 62, 62, 98, 134, 55, 62, 62, 55, 62, 134, 179, 134, 134, 62, 149, 219, 62, 188, 175, 62, 62, 71, 62, 134, 247, 134, 134, 62, 62, 62, 62, 62, 62, 62, 77, 62, 62, 70, 188, 62]",136544,"[-3.0, -3.0, -4.0, -1.0, -4.0, -2.0, -1.0, -4.0, 2.0, -5.0, -4.0, -3.0, -4.0, -4.0, -4.0, -5.0, -4.0, -4.0, -3.0, -1.0, -3.0, -2.0, -5.0, -2.0, -3.0]",-76.0,-3.04,3481,1150,-5.0,-4.0,-3.0,-2.0,2.0
16,1600,"[360, 62, 98, 98, 78, 62, 62, 175, 175, 98, 63, 134, 62, 136, 62, 175, 288, 51, 62, 98, 77, 62, 62, 71, 134, 62, 47, 98, 211, 62, 98, 134, 98, 66, 62, 62, 98, 98, 226, 98, 61, 134, 62, 76, 62, 98, 62, 74, 62, 68, 211, 138, 62, 134, 175, 134, 62, 98, 62, 62, 62, 48, 98, 98, 62, 211, 134, 62, 63, 62, 62, 134, 67, 190, 62, 62, 175, 62, 98, 248, 62, 122, 98, 60, 134, 98, 175, 98, 134, 134, 62, 136, 62, 69, 62, 98, 249, 62, 110, 288]",147139,"[-5.0, -5.0, -5.0, -5.0, -5.0, 0.0, 1.0, -2.0, -5.0, -5.0, 2.0, -3.0, -1.0, 1.0, 1.0, -4.0, -1.0, -2.0, -2.0, -3.0, -5.0, -5.0, -5.0, -4.0, -3.0]",-70.0,-2.8,3576,1101,-5.0,-5.0,-3.0,-1.0,2.0
17,1700,"[62, 175, 62, 134, 62, 62, 112, 107, 76, 98, 62, 98, 98, 175, 62, 175, 295, 62, 98, 62, 62, 211, 62, 136, 288, 62, 180, 62, 62, 76, 98, 175, 260, 177, 98, 473, 99, 134, 175, 211, 134, 62, 62, 175, 62, 98, 142, 98, 211, 62, 62, 175, 71, 135, 62, 211, 113, 62, 175, 251, 77, 175, 62, 59, 110, 62, 134, 62, 98, 175, 62, 134, 62, 62, 71, 175, 247, 62, 360, 62, 98, 62, 211, 62, 186, 211, 62, 175, 62, 98, 175, 62, 62, 286, 62, 62, 224, 175, 247, 247]",159940,"[1.0, -3.0, -4.0, -4.0, -5.0, 0.0, 2.0, -3.0, -4.0, 7.0, 4.0, 6.0, -4.0, -4.0, -4.0, 13.0, -2.0, 22.0, 5.0, -4.0, -3.0, -2.0, 9.0, -2.0, -4.0]",17.0,0.68,3711,1348,-5.0,-4.0,-2.0,4.0,22.0
18,1800,"[108, 175, 62, 134, 62, 62, 62, 98, 62, 134, 62, 550, 175, 62, 211, 58, 287, 259, 62, 272, 73, 98, 211, 175, 62, 74, 134, 401, 62, 360, 98, 63, 62, 175, 62, 62, 134, 175, 99, 62, 247, 62, 62, 73, 72, 62, 62, 62, 62, 98, 289, 62, 248, 324, 98, 62, 208, 62, 98, 98, 62, 98, 62, 62, 62, 98, 211, 78, 247, 98, 175, 211, 175, 98, 134, 175, 134, 134, 98, 62, 108, 62, 62, 324, 360, 76, 98, 62, 98, 62, 62, 62, 699, 62, 65, 134, 62, 98, 134, 175]",173289,"[-4.0, -3.0, 0.0, 1.0, -2.0, -5.0, 6.0, -5.0, -4.0, -4.0, -4.0, -5.0, -5.0, -4.0, -4.0, 0.0, -4.0, -4.0, 2.0, -4.0, 3.0, -3.0, -4.0, -5.0, -4.0]",-65.0,-2.6,3846,1462,-5.0,-4.0,-4.0,-2.0,6.0
19,1900,"[78, 134, 98, 62, 62, 62, 134, 98, 62, 134, 98, 77, 98, 62, 211, 62, 324, 62, 360, 276, 98, 98, 294, 62, 105, 62, 62, 134, 74, 134, 134, 62, 211, 62, 62, 98, 98, 97, 211, 62, 165, 62, 62, 175, 211, 62, 175, 62, 98, 62, 175, 111, 62, 131, 98, 324, 62, 175, 62, 324, 175, 78, 62, 78, 178, 62, 38, 62, 62, 98, 98, 98, 62, 288, 62, 211, 134, 62, 175, 437, 449, 62, 437, 47, 401, 134, 62, 134, 62, 401, 134, 401, 247, 58, 62, 222, 76, 62, 65, 211]",186968,"[-4.0, -3.0, -1.0, -3.0, -3.0, 5.0, 9.0, -1.0, -5.0, 8.0, 10.0, -2.0, -2.0, 8.0, -1.0, 5.0, -4.0, -3.0, 1.0, -2.0, 11.0, 1.0, 19.0, -2.0, 12.0]",53.0,2.12,3968,1454,-5.0,-3.0,-1.0,8.0,19.0
20,2000,"[62, 134, 67, 473, 176, 437, 134, 107, 98, 129, 114, 62, 175, 98, 211, 99, 134, 175, 60, 175, 50, 38, 98, 111, 98, 62, 288, 134, 55, 92, 175, 288, 227, 98, 134, 98, 98, 98, 263, 175, 114, 98, 247, 75, 75, 62, 62, 62, 62, 288, 77, 98, 437, 98, 134, 134, 190, 113, 62, 150, 62, 288, 211, 62, 304, 134, 211, 134, 62, 98, 62, 175, 360, 98, 175, 98, 150, 175, 63, 211, 134, 114, 437, 134, 134, 98, 295, 360, 98, 75, 98, 401, 394, 550, 134, 375, 211, 107, 134, 134]",202956,"[2.0, -3.0, 5.0, 6.0, 5.0, 14.0, -1.0, 0.0, -4.0, -4.0, 4.0, -4.0, 1.0, -4.0, -4.0, -4.0, -1.0, -2.0, 13.0, 1.0, -2.0, 0.0, 6.0, 4.0, 27.0]",55.0,2.2,4068,1685,-4.0,-3.0,0.0,5.0,27.0
21,2100,"[41, 134, 137, 73, 281, 175, 98, 134, 175, 223, 288, 293, 134, 211, 98, 98, 62, 186, 324, 62, 62, 316, 62, 98, 185, 98, 134, 134, 98, 62, 401, 62, 740, 247, 175, 288, 62, 62, 360, 211, 62, 61, 437, 247, 77, 134, 112, 109, 211, 40, 106, 211, 147, 134, 134, 62, 134, 134, 258, 73, 111, 145, 69, 130, 70, 98, 62, 69, 98, 98, 48, 175, 62, 303, 109, 147, 324, 211, 62, 98, 98, 98, 62, 247, 175, 175, 98, 255, 65, 62, 134, 175, 130, 98, 134, 226, 247, 62, 98, 299]",218350,"[-2.0, -4.0, 1.0, 0.0, -3.0, -3.0, -2.0, -2.0, -4.0, 10.0, -1.0, 2.0, -3.0, -3.0, -3.0, 16.0, 5.0, 2.0, 2.0, -2.0, -3.0, -3.0, -2.0, -1.0, -4.0]",-7.0,-0.28,4156,1627,-4.0,-3.0,-2.0,1.0,16.0
22,2200,"[95, 62, 107, 175, 62, 62, 69, 62, 62, 62, 111, 175, 401, 62, 134, 98, 211, 62, 226, 69, 104, 211, 175, 62, 98, 71, 62, 70, 98, 72, 98, 98, 109, 62, 247, 62, 62, 106, 62, 62, 62, 247, 142, 62, 62, 104, 62, 143, 98, 134, 134, 134, 186, 222, 62, 211, 41, 62, 98, 62, 140, 77, 98, 211, 145, 514, 135, 98, 62, 78, 50, 740, 175, 74, 62, 62, 62, 134, 134, 78, 247, 211, 98, 324, 247, 98, 62, 299, 514, 62, 62, 52, 586, 211, 62, 62, 473, 50, 134, 437]",232456,"[7.0, 3.0, 3.0, -2.0, 3.0, -4.0, -1.0, 9.0, -4.0, -3.0, 8.0, -2.0, 8.0, -3.0, -4.0, -1.0, -1.0, 2.0, 0.0, -3.0, -1.0, 15.0, 6.0, 2.0, -4.0]",33.0,1.32,4234,1477,-4.0,-3.0,-1.0,3.0,15.0
23,2300,"[62, 324, 73, 288, 150, 360, 401, 98, 469, 134, 62, 407, 62, 211, 247, 401, 524, 77, 56, 98, 98, 211, 175, 188, 110, 71, 134, 72, 62, 62, 177, 71, 111, 699, 98, 98, 222, 62, 360, 247, 211, 288, 73, 134, 188, 211, 252, 175, 57, 324, 46, 134, 70, 175, 371, 247, 98, 175, 127, 98, 253, 175, 190, 175, 219, 244, 108, 247, 254, 211, 328, 98, 409, 98, 98, 78, 288, 111, 211, 247, 175, 148, 550, 146, 112, 175, 69, 211, 211, 62, 98, 98, 360, 175, 288, 360, 98, 175, 360, 289]",251944,"[-2.0, -3.0, 10.0, 1.0, -2.0, 4.0, -5.0, -4.0, -2.0, 5.0, -4.0, 3.0, -3.0, 0.0, -4.0, -4.0, 1.0, -2.0, 0.0, -4.0, 4.0, 2.0, -3.0, 3.0, -4.0]",-13.0,-0.52,4299,2053,-5.0,-4.0,-2.0,2.0,10.0
