"(2, 4, 6, -5.0)","{1: 0.7158658282327007, 0: 0.14972390269966657}"
"(2, 4, 5, -4.0)","{1: 0.46855900000000006, 0: 0.0}"
"(2, 4, 5, -3.0)","{1: 0.2539, 0: 0.0}"
"(2, 4, 5, -2.0)","{1: 0.271, 0: 0.0}"
"(2, 4, 5, -1.0)","{1: 0.19, 0: 0.1}"
"(2, 4, 5, 0.0)","{0: 0.25323854984758565, 1: 0.9999995537263924}"
"(1, 4, 4, -7.0)","{1: 0.032864921074514795, 0: 0.5857267980377941}"
"(0, 4, 3, 0.0)","{1: -1.6447298146474827, 0: -0.7048935412080236}"
"(6, 1, 14, -7.0)","{1: 0.9999999927562148, 0: 4.894123904842073e-08}"
"(5, 1, 13, -5.0)","{0: 0.04124520440499324, 1: 0.999140495544283}"
"(3, 1, 10, -5.0)","{1: 0.9947648095797202, 0: 0.0}"
"(3, 1, 10, -4.0)","{1: 0.9769960009091121, 0: 0.0}"
"(3, 1, 10, -3.0)","{0: 0.016677181699666574, 1: 0.911370618803475}"
"(2, 1, 10, -8.0)","{1: 0.39053781439996627, 0: 0.6452414897463257}"
"(2, 1, 9, -7.0)","{1: 0.9999888788403783, 0: 0.0001946358476181588}"
"(2, 1, 9, -6.0)","{1: 0.9996038788577708, 0: 0.00431090511148946}"
"(2, 1, 9, -5.0)","{1: 0.9618479575523055, 0: 0.01423023577604353}"
"(2, 1, 9, -4.0)","{1: 0.7941088679053511, 0: 0.16002279000000003}"
"(1, 1, 9, -3.0)","{1: 0.19, 0: 0.15389999999999998}"
"(1, 1, 8, -2.0)","{0: 0.14661, 1: 0.19}"
"(1, 1, 8, -8.0)","{1: 0.42775117662752293, 0: 0.8758618104126638}"
"(0, 1, 7, -8.0)","{1: -0.899507130897389, 0: -0.029029675145262515}"
"(0, 1, 7, -7.0)","{0: -0.10299501772775022, 1: 0.08970479031363232}"
"(0, 1, 6, 0.0)","{0: 0.17519629006755602, 1: 0.9999999998547423}"
"(0, 1, 6, -8.0)","{0: 0.4360046326554973, 1: -0.5215084350821955}"
"(6, 4, 14, -7.0)","{1: 0.9999999935522352, 0: 0.027167128988756842}"
"(5, 4, 14, -6.0)","{0: 0.039106959837521625, 1: 0.9999382963480828}"
"(5, 4, 14, 0.0)","{1: 0.9999999997540048, 0: 0.006596497983569637}"
"(5, 4, 14, 1.0)","{0: 0.0, 1: 0.9995889016832943}"
"(4, 4, 12, -8.0)","{1: 0.5990417230082029, 0: 0.28208204952079724}"
"(3, 4, 11, -8.0)","{1: 0.5095930259623687, 0: 0.7362729081778749}"
"(2, 4, 10, -7.0)","{1: 0.9959281025472736, 0: 0.5843289208313719}"
"(2, 4, 10, -6.0)","{1: 0.9498082086066885, 0: 0.6453664793766392}"
"(2, 4, 10, -5.0)","{0: 0.7279839923981724, 1: 0.9577291858155759}"
"(1, 4, 8, 0.0)","{1: 0.999999998703199, 0: 0.0662733088921475}"
"(1, 4, 8, 1.0)","{0: 0.22034991966817163, 1: 0.9999806367402109}"
"(0, 4, 8, 0.0)","{1: 0.9969567472778297, 0: 0.2868820787349011}"
"(0, 4, 7, 1.0)","{0: 0.1409699272616773, 1: 0.9995432240925493}"
"(0, 4, 7, 0.0)","{1: 0.999999972926955, 0: 0.20013976992087146}"
"(0, 4, 6, 0.0)","{1: 0.9999996410380786, 0: 0.36097079403032567}"
"(0, 4, 6, 1.0)","{1: 0.9999950781191616, 0: 0.23457242782852783}"
"(0, 4, 6, 2.0)","{1: 0.8884275665093898, 0: 0.23843322293406374}"
"(0, 4, 6, 3.0)","{1: 0.9202335569231275, 0: 0.19020480718329005}"
"(0, 4, 6, 4.0)","{1: 0.6926693171671, 0: 0.11343969}"
"(0, 4, 5, 5.0)","{1: 0.29063051100000004, 0: 0.0}"
"(1, 4, 5, 6.0)","{0: 0.314659, 1: 0.2726541}"
"(0, 4, 4, 0.0)","{0: 0.501259336627095, 1: 0.0002880518443946135}"
"(0, 4, 4, 1.0)","{1: 0.002068224205467082, 0: 0.6968214340597455}"
"(0, 4, 4, 2.0)","{1: 0.039592210244673735, 0: 0.530324958644478}"
"(0, 4, 3, 3.0)","{1: -1.015368724881, 0: -0.22900000000000004}"
"(0, 4, 3, 4.0)","{1: -0.9751509, 0: -0.15109999999999998}"
"(0, 4, 3, 5.0)","{1: -0.26, 0: 0.19}"
"(7, 3, 15, 6.0)","{0: 0.09, 1: 0.0}"
"(6, 3, 14, -7.0)","{0: 8.65655245138564e-08, 1: 0.9999999884852192}"
"(6, 3, 13, 2.0)","{1: 0.9998051581378212, 0: 0.0}"
"(6, 3, 13, 3.0)","{1: 0.9977855339082926, 0: 0.0}"
"(6, 3, 13, 4.0)","{1: 0.9835767967317393, 0: 0.0}"
"(6, 3, 13, 5.0)","{1: 0.8499053647030009, 0: 0.0}"
"(7, 3, 12, 6.0)",{1: 0.40951000000000004}
"(7, 3, 12, 7.0)","{0: 0.0729, 1: 0.31951}"
"(7, 3, 12, -8.0)","{1: 0.22011469446345167, 0: 0.6256308445933547}"
"(6, 3, 12, -8.0)","{0: 0.6787559264137599, 1: 0.3195438593366132}"
"(6, 3, 11, 0.0)","{0: 0.9290101483879589, 1: 0.05806384352376601}"
"(6, 3, 11, -8.0)","{1: 0.7900129878257524, 0: 0.4341893380729777}"
"(5, 3, 11, -7.0)","{0: 0.5029828979172264, 1: 0.9714864174174638}"
"(5, 3, 11, -8.0)","{1: 0.7115744013021243, 0: 0.3158065936437833}"
"(5, 3, 10, -8.0)","{0: 0.711275610218651, 1: 0.3053772085686085}"
"(5, 3, 10, 0.0)","{0: 0.16358165139775038, 1: 0.9585063378910114}"
"(4, 3, 9, -8.0)","{0: 0.8467012286717102, 1: 0.4597157327589745}"
"(4, 3, 9, 0.0)","{0: 2.0005896359675057e-07, 1: 0.9999999249134609}"
"(4, 3, 8, 0.0)","{0: 0.0006362685441135943, 1: 0.9990525535395206}"
"(3, 3, 8, 1.0)","{1: 0.9999969608887538, 0: 9.691955729369181e-06}"
"(3, 3, 7, -8.0)","{1: 0.35286911796848824, 0: 0.6852266792800448}"
"(2, 3, 6, -7.0)","{1: 0.9962428978738638, 0: 0.0}"
"(2, 3, 6, -8.0)","{1: 0.37856620846977174, 0: 0.8223051931878685}"
"(1, 3, 5, -7.0)","{1: 0.9757454755038272, 0: 0.2701324595293711}"
"(1, 3, 5, -6.0)","{0: 0.4139832041048437, 1: 0.9908145533239919}"
"(1, 3, 5, 0.0)","{1: 0.93211946244074, 0: 0.5827776174544262}"
"(1, 3, 5, 1.0)","{1: 0.8918183018344322, 0: 0.6071061502324543}"
"(1, 3, 4, 2.0)","{0: 0.5829065365642065, 1: 0.24835213784652937}"
"(1, 3, 4, -8.0)","{0: 0.14157601878322523, 1: 0.6339983324599043}"
"(1, 3, 4, 0.0)","{1: 0.0008610823662953226, 0: 0.5257060700834904}"
"(1, 3, 4, 1.0)","{0: 0.8634968844554655, 1: 0.0030898159377733916}"
"(0, 3, 3, 0.0)","{0: -1.9279044741702867, 1: -2.184554182519797}"
"(7, 1, 15, -7.0)","{0: 0.29020314381833456, 1: 0.5782968613378031}"
"(5, 1, 14, -5.0)","{1: 0.9972610725500467, 0: 0.0030903154382632618}"
"(5, 1, 13, -4.0)","{1: 0.9784589253344315, 0: 0.0}"
"(5, 1, 13, -3.0)","{0: 0.017824353329523365, 1: 0.8784233454094308}"
"(4, 1, 11, -6.0)","{1: 0.9998033729495244, 0: 0.0017675737398724334}"
"(3, 1, 11, -5.0)","{0: 0.0, 1: 0.9852191170585654}"
"(3, 1, 10, 3.0)","{1: 0.9774716004550608, 0: 0.0}"
"(3, 1, 9, 4.0)","{1: 0.9050648518909616, 0: 0.0}"
"(3, 1, 9, 5.0)","{0: 0.059049000000000004, 1: 0.8332281830033343}"
"(2, 1, 8, 0.0)","{1: 0.999999999980378, 0: 9.209201552075364e-11}"
"(1, 1, 6, -7.0)","{1: 0.8999578035386516, 0: 0.03752128824197004}"
"(1, 1, 5, -6.0)","{0: 0.10920482262599018, 1: 0.8281411880755889}"
"(7, 1, 14, 1.0)","{0: 0.0006424644635693175, 1: 0.9997003093271215}"
"(6, 1, 14, 0.0)","{0: 5.288487365289247e-25, 1: 0.9999999999999996}"
"(5, 1, 12, 0.0)","{0: 2.145352050417535e-16, 1: 0.9999999999999996}"
"(1, 1, 6, -6.0)","{0: 0.10096977372978752, 1: 0.9890600734691295}"
"(1, 1, 5, 2.0)","{1: 0.9996670103634684, 0: 0.14090514875106727}"
"(1, 1, 5, 3.0)","{1: 0.9817519963685992, 0: 0.045578973930505425}"
"(1, 1, 5, 4.0)","{1: 0.9749684449500675, 0: 0.06561}"
"(1, 1, 5, 5.0)","{1: 0.51931691034575, 0: 0.0729}"
"(2, 1, 4, 6.0)","{1: 0.68618940391, 0: 0.059049000000000004}"
"(2, 1, 4, 7.0)","{1: 0.32414410000000005, 0: 0.0}"
"(2, 1, 4, 8.0)","{0: 0.17099999999999999, 1: 0.271}"
"(2, 1, 4, -8.0)","{0: 0.7380530948090352, 1: 0.32518297229589715}"
"(2, 1, 4, 0.0)","{1: 0.9999550180377524, 0: 0.0012381276788027357}"
"(2, 1, 3, 1.0)","{0: 0.018530201888518415, 1: 0.9140858173776973}"
"(2, 1, 3, -8.0)","{0: 0.7728093628546332, 1: 0.368282515270212}"
"(2, 1, 3, 0.0)","{0: 0.11079390190535343, 1: 0.9743812850167975}"
"(1, 1, 2, 0.0)","{1: 1.1206473611622898, 0: 0.6199291540640199}"
"(1, 1, 2, 1.0)","{1: 1.0511053843929843, 0: 0.3164213030706867}"
"(2, 1, 2, 2.0)","{0: 0.41600678790519996, 1: 0.9215185777436801}"
"(1, 1, 2, -8.0)","{1: -1.0157942007874654, 0: 0.109222084318613}"
"(5, 4, 14, -7.0)","{1: 0.9569532200727069, 0: 0.012439393236792079}"
"(4, 4, 13, -8.0)","{0: 0.2622568253566282, 1: 0.573972167838724}"
"(4, 4, 13, 0.0)","{1: 0.8310442184515737, 0: 0.8919604225842563}"
"(4, 4, 13, 1.0)","{1: 0.841084698238302, 0: 0.6448498996641459}"
"(4, 4, 12, 2.0)","{0: 0.7951154773227624, 1: 0.3286519420861174}"
"(4, 4, 12, 0.0)","{1: 0.08918010990984097, 0: 0.9510621324126253}"
"(4, 4, 12, 1.0)","{0: 0.9997360073848272, 1: 0.011575354253535855}"
"(3, 4, 11, 0.0)","{1: 0.9875845596326619, 0: 0.21267785767474812}"
"(3, 4, 10, 0.0)","{0: 0.2694843968153674, 1: 0.9999998279122173}"
"(3, 4, 10, 1.0)","{1: 0.9158184941139298, 0: 0.09814614801442059}"
"(3, 4, 9, 2.0)","{0: 0.002463522992833692, 1: 0.9999825730661898}"
"(2, 4, 8, 0.0)","{0: 5.849062985748298e-10, 1: 0.9999999999437243}"
"(2, 4, 8, -8.0)","{1: 0.3629298333721265, 0: 0.765761291854423}"
"(2, 4, 8, -7.0)","{0: 5.757390815631608e-05, 1: 0.9999494647090799}"
"(1, 4, 7, 0.0)","{1: 0.9999999999995579, 0: 0.18790431191191176}"
"(1, 4, 7, 1.0)","{1: 0.9999998848809739, 0: 0.0982680234010873}"
"(1, 4, 7, 2.0)","{0: 0.1665987841788757, 1: 0.9997003093271215}"
"(1, 4, 6, 0.0)","{1: 0.8756592684603561, 0: 0.15400734244634184}"
"(1, 4, 6, 1.0)","{1: 0.8095500010322874, 0: 0.2193147819014618}"
"(1, 4, 6, 2.0)","{1: 0.699313774606889, 0: 0.3560795118268234}"
"(1, 4, 6, 3.0)","{1: 0.7379205364803716, 0: 0.24307415738271526}"
"(2, 4, 6, 4.0)","{0: 0.08437564689922668, 1: 0.8825357716447515}"
"(1, 4, 5, -8.0)","{1: 0.5461008555787633, 0: 0.11576572004576918}"
"(0, 4, 4, -7.0)","{0: -1.0990611812611648, 1: -1.612967536084812}"
"(6, 4, 14, 3.0)","{1: 0.9998107630218269, 0: 0.0}"
"(6, 4, 13, 4.0)","{0: 0.0014780882941434592, 1: 0.9797244404095546}"
"(6, 4, 13, 0.0)","{1: 0.9999999998206694, 0: 0.08571012869724626}"
"(6, 4, 13, 1.0)","{1: 0.9999999652040227, 0: 0.0}"
"(6, 4, 12, 3.0)","{0: 0.059049000000000004, 1: 0.9852191170585654}"
"(5, 4, 11, -7.0)","{1: 0.939588873171277, 0: 0.8734800496925684}"
"(5, 4, 11, -6.0)","{1: 0.9353891811077333, 0: 0.7556286976054131}"
"(5, 4, 11, -5.0)","{1: 0.717570463519, 0: 0.280876411}"
"(5, 4, 11, -4.0)","{1: 0.6125795110000001, 0: 0.34390000000000004}"
"(4, 4, 10, -3.0)","{1: 0.5695327900000001, 0: 0.4784215599}"
"(4, 4, 10, -2.0)","{1: 0.33170310000000003, 0: 0.09}"
"(4, 4, 10, -1.0)","{0: 0.271, 1: 0.09}"
"(3, 4, 8, -4.0)","{1: 0.46855900000000006, 0: 0.038742048900000006}"
"(2, 4, 8, -3.0)","{0: 0.081, 1: 0.34390000000000004}"
"(1, 4, 7, -7.0)","{0: 0.20792131705824324, 1: 0.9999119403125963}"
"(0, 4, 4, 3.0)","{0: 0.6845671272079212, 1: 0.08717755640664988}"
"(0, 4, 3, 1.0)","{1: -1.5618946594802106, 0: -0.43160018918849163}"
"(0, 4, 3, 2.0)","{0: -0.37982324760785785, 1: -0.9928276750646317}"
"(6, 5, 14, -6.0)","{0: 0.029178110727568287, 1: 0.999008444911735}"
"(5, 5, 14, 0.0)","{0: 0.07328055626406282, 1: 0.9999366995794425}"
"(4, 5, 12, -6.0)","{0: 0.0009697737297875235, 1: 0.999140495544283}"
"(3, 5, 12, -7.0)","{0: 0.02078960793498734, 1: 0.94185026299696}"
"(2, 5, 11, -5.0)","{1: 0.34390000000000004, 0: 0.0}"
"(2, 5, 10, -4.0)","{0: 0.04782969, 1: 0.25909082099999997}"
"(2, 5, 10, -7.0)","{1: 0.9961489068204732, 0: 0.010023253601437432}"
"(1, 5, 9, -5.0)","{1: 0.717570463519, 0: 0.0}"
"(1, 5, 9, -4.0)","{1: 0.34390000000000004, 0: 0.0}"
"(1, 5, 9, -3.0)","{0: 0.0, 1: 0.1}"
"(0, 5, 8, 1.0)","{1: 0.68618940391, 0: 0.197559}"
"(1, 5, 8, 2.0)","{0: 0.171096898509, 1: 0.901522909781639}"
"(0, 5, 7, -7.0)","{0: -0.4956707389901703, 1: 0.17994590866800692}"
"(6, 4, 14, -6.0)","{0: 0.0, 1: 0.9999970936785837}"
"(4, 4, 12, -6.0)","{1: 0.18016699983946438, 0: 0.8747213718707992}"
"(4, 4, 12, -5.0)","{0: 0.9637876157623639, 1: 0.3069700230087938}"
"(1, 4, 10, -8.0)","{1: 0.3610757739280642, 0: 0.6212588894246074}"
"(1, 4, 9, 0.0)","{1: 0.9999979942832349, 0: 0.047202270389914716}"
"(1, 4, 9, 1.0)","{1: 0.9944446498567787, 0: 0.02761709171791582}"
"(1, 4, 8, 2.0)","{0: 0.15125569046472911, 1: 0.995361602313412}"
"(5, 2, 14, 1.0)","{0: 0.06378082227104197, 1: 0.9999897095698544}"
"(5, 2, 12, 1.0)","{1: 0.9957966331202717, 0: 1.006886062804366e-05}"
"(5, 2, 12, 2.0)","{0: 0.0010166146826812526, 1: 0.9965432941205418}"
"(4, 2, 11, -6.0)","{0: 0.0001145151360032221, 1: 0.9999444667132745}"
"(2, 2, 9, 0.0)","{1: 0.9999998830414526, 0: 4.201338135617834e-06}"
"(2, 2, 9, 1.0)","{0: 0.09146324021312284, 1: 0.9940305239325383}"
"(1, 2, 8, -6.0)","{1: 0.6836268728794056, 0: 0.05289409355413652}"
"(1, 2, 8, -5.0)","{1: 0.6183785285715477, 0: 0.16404076260556094}"
"(1, 2, 8, -4.0)","{1: 0.6125795110000001, 0: 0.4387693171671}"
"(1, 2, 8, -3.0)","{1: 0.5217031000000001, 0: 0.13851}"
"(1, 2, 7, -2.0)","{1: 0.40951000000000004, 0: 0.0}"
"(1, 2, 7, -1.0)",{1: 0.34390000000000004}
"(1, 2, 7, 0.0)","{1: 0.999999999998859, 0: 0.23272004345958058}"
"(1, 2, 7, 1.0)","{1: 0.9999984383001029, 0: 0.1679772211227387}"
"(1, 2, 7, 2.0)","{0: 0.00844873109308946, 1: 0.9981212237347614}"
"(0, 2, 6, 0.0)","{1: 0.9997741006495964, 0: 0.14528857254631497}"
"(0, 2, 6, 1.0)","{1: 0.9850974181152873, 0: 0.18497822478286693}"
"(1, 2, 6, 2.0)","{1: 0.9999136164107468, 0: 0.01450890947148147}"
"(1, 2, 6, 3.0)","{0: 0.04065403587078456, 1: 0.9966186080864774}"
"(0, 2, 5, -8.0)","{0: 0.748217117790906, 1: -0.5491353468279294}"
"(0, 2, 5, 0.0)","{0: 0.1839446088754089, 1: 0.9983893391642988}"
"(0, 2, 4, 0.0)","{1: 0.8396496898197509, 0: 0.10765423113762138}"
"(0, 2, 4, 1.0)","{0: 0.1479525919201482, 1: 0.8441168170373248}"
"(0, 2, 4, -8.0)","{0: -0.3494934293147389, 1: -1.5543708880708271}"
"(5, 1, 12, 3.0)","{1: 0.9996213327727232, 0: 0.0002812076923636429}"
"(5, 1, 12, 4.0)","{1: 0.9691534712497636, 0: 0.003815204244769459}"
"(6, 1, 12, 5.0)","{0: 0.008862938119652504, 1: 0.9353891811077333}"
"(5, 1, 11, 1.0)","{1: 0.9999999571207179, 0: 2.1187083124088519e-07}"
"(5, 1, 11, 2.0)","{1: 0.9999550180377524, 0: 5.469528304631246e-05}"
"(5, 1, 11, 3.0)","{1: 0.9976825934845944, 0: 0.00019966781110160344}"
"(6, 1, 11, 4.0)","{1: 0.8482376465330341, 0: 0.0}"
"(6, 1, 11, 5.0)","{0: 0.038742048900000006, 1: 0.717570463519}"
"(6, 1, 10, -8.0)","{1: 0.37447286646286443, 0: 0.5591974171710398}"
"(5, 1, 10, -8.0)","{1: 0.15773189638294843, 0: 0.76351227463289}"
"(5, 1, 10, -7.0)","{0: 0.016839582427339746, 1: 0.9618479575523055}"
"(4, 1, 8, 0.0)","{0: 0.23845280324857676, 1: 0.940630590227872}"
"(4, 1, 7, 2.0)","{0: 0.6100490818987443, 1: 0.44591650579851844}"
"(3, 1, 7, -8.0)","{1: 0.42414373289075236, 0: 0.7675970259755409}"
"(3, 1, 7, 0.0)","{0: 9.091718426167519e-09, 1: 0.9999999833571919}"
"(3, 1, 6, -8.0)","{1: 0.3337281763564927, 0: 0.8480557546807053}"
"(2, 1, 6, -7.0)","{0: 0.00010611166119964724, 1: 0.9966186080864774}"
"(4, 3, 14, -7.0)","{0: 0.1069162429007109, 1: 0.8564798597185154}"
"(3, 3, 13, -8.0)","{0: 0.7728300667074, 1: 0.38857767021778916}"
"(3, 3, 13, 0.0)","{0: 0.0729, 1: 0.4626541}"
"(3, 3, 12, -7.0)","{0: 0.06929967210849783, 1: 0.9967152625020929}"
"(2, 3, 12, -8.0)","{1: 0.8903929859087457, 0: 0.33139485242605915}"
"(2, 3, 12, -7.0)","{1: 0.6125795110000001, 0: 0.271}"
"(2, 3, 12, -6.0)","{0: 0.1, 1: 0.2678031}"
"(2, 3, 11, 1.0)","{0: 0.3626541, 1: 0.68618940391}"
"(1, 3, 11, -8.0)","{0: 0.72340238545039, 1: 0.47933320285247943}"
"(1, 3, 11, 0.0)","{1: 0.40951000000000004, 0: 0.081}"
"(2, 3, 10, 1.0)","{0: 0.01434653496632812, 1: 0.9909800267866096}"
"(1, 3, 9, 1.0)","{1: 0.995361602313412, 0: 0.14532340295398324}"
"(1, 3, 9, 2.0)","{1: 0.7331161566713027, 0: 0.06665261717672992}"
"(1, 3, 9, 3.0)","{0: 0.0531441, 1: 0.34390000000000004}"
"(1, 3, 9, 0.0)","{1: 0.9999869113620656, 0: 0.08614022331658619}"
"(1, 3, 8, 1.0)","{1: 0.9996764446587386, 0: 0.11653344719691394}"
"(1, 3, 8, 2.0)","{0: 0.012276055589530675, 1: 0.9528987130275376}"
"(0, 3, 7, 0.0)","{0: 0.045159800435604316, 1: 0.9999994614527741}"
"(6, 5, 12, 2.0)","{1: 0.9833943166954252, 0: 0.0}"
"(6, 5, 12, 3.0)","{1: 0.8499053647030009, 0: 0.0}"
"(6, 5, 12, 4.0)","{0: 0.0, 1: 0.8332281830033343}"
"(6, 5, 11, 0.0)","{1: 0.9817519963685992, 0: 0.0}"
"(6, 5, 11, 1.0)","{1: 0.901522909781639, 0: 0.0}"
"(6, 5, 11, 2.0)","{1: 0.8784233454094308, 0: 0.022876792454961006}"
"(6, 5, 11, 3.0)","{0: 0.06561, 1: 0.8649148282327008}"
"(5, 5, 10, -8.0)","{0: 0.8126318276533837, 1: 0.38810892712233214}"
"(5, 5, 9, 1.0)","{0: 0.04623301865352702, 1: 0.8905810108684877}"
"(4, 5, 9, 0.0)","{1: 0.9999936665375231, 0: 0.0033327150412904485}"
"(4, 5, 9, 1.0)","{0: 0.03346715872800633, 1: 0.9993038013908692}"
"(4, 5, 8, 1.0)","{1: 0.9880274848174379, 0: 0.02965254605463986}"
"(4, 5, 8, 2.0)","{1: 0.9528987130275376, 0: 0.0}"
"(4, 5, 8, 3.0)","{1: 0.717570463519, 0: 0.12977070718329003}"
"(4, 5, 7, 4.0)","{1: 0.271, 0: 0.0}"
"(5, 5, 7, 5.0)","{0: 0.1, 1: 0.1}"
"(4, 5, 7, -8.0)","{1: 0.1872414902474085, 0: 0.5466622612489848}"
"(4, 5, 7, -7.0)","{1: 0.7762954717930008, 0: 0.1886674599}"
"(4, 5, 6, -6.0)","{0: 0.059049000000000004, 1: 0.34390000000000004}"
"(3, 5, 6, -8.0)","{0: 0.8453304044299512, 1: 0.2952522154804456}"
"(3, 5, 6, 0.0)","{1: 0.9969567472778297, 0: 0.0}"
"(3, 5, 6, 1.0)","{0: 0.0, 1: 0.9618479575523055}"
"(3, 5, 5, -8.0)","{1: 0.33811433939978, 0: 0.8960649699037604}"
"(3, 5, 5, -7.0)","{0: 0.022876792454961006, 1: 0.6125795110000001}"
"(2, 5, 4, -8.0)","{1: 0.20324235908852475, 0: 0.6311843080838873}"
"(2, 5, 4, -7.0)","{1: 0.814697981114816, 0: 0.090430059609}"
"(1, 5, 4, -6.0)","{0: 0.14904900000000004, 1: 0.759241023895351}"
"(1, 5, 3, -7.0)","{0: -0.4956282175196305, 1: -0.1879584962765477}"
"(7, 1, 15, -15.0)","{1: 0.9985444216570694, 0: 0.999140495544283}"
"(6, 1, 15, -14.0)","{1: 0.9903022627021246, 0: 0.002503155504993242}"
"(5, 1, 15, -12.0)","{1: 0.5695327900000001, 0: 0.0}"
"(5, 1, 14, -11.0)","{1: 0.081, 0: 0.0}"
"(4, 1, 14, -10.0)","{0: 0.15389999999999998, 1: 0.081}"
"(3, 1, 13, -7.0)","{1: 0.6125795110000001, 0: 0.0729}"
"(3, 1, 12, -6.0)","{0: 0.0, 1: 0.947665236697264}"
"(2, 1, 12, -8.0)","{1: 0.32540855879261754, 0: 0.5917508516560834}"
"(2, 1, 11, -7.0)","{0: 0.017824353329523365, 1: 0.8905810108684877}"
"(1, 1, 11, -8.0)","{0: 0.5776176135557085, 1: 0.19619082100000002}"
"(1, 1, 10, 0.0)","{1: 0.937176077837918, 0: 0.11049692786515332}"
"(1, 1, 10, 1.0)","{1: 0.30775399290999994, 0: 0.1043520489}"
"(1, 1, 10, 2.0)",{0: 0.17780310000000002}
"(1, 1, 10, -8.0)","{1: 0.4152696791611751, 0: 0.6102733427537179}"
"(1, 1, 9, -7.0)","{1: 0.8503886244750668, 0: 0.06807805599802073}"
"(0, 1, 9, -6.0)","{0: 0.271, 1: -0.315}"
"(0, 1, 9, -8.0)","{0: 0.4258521303685061, 1: -0.09297634777322708}"
"(0, 1, 9, 0.0)","{1: 0.4978284146189999, 0: 0.49817745990000006}"
"(0, 1, 9, 1.0)","{0: 0.17099999999999999, 1: 0.30951000000000006}"
"(0, 1, 8, -8.0)","{1: 0.03969805443768929, 0: 0.4419737427875832}"
"(0, 1, 8, 0.0)","{0: 0.5223690201479049, 1: 0.48779800684446384}"
"(5, 2, 14, -5.0)","{1: 0.995361602313412, 0: 0.17933623828632525}"
"(5, 2, 14, -4.0)","{1: 0.9353891811077333, 0: 0.0}"
"(5, 2, 13, -3.0)","{1: 0.8977209575721813, 0: 0.09855118871711993}"
"(5, 2, 13, -2.0)","{0: 0.03486784401, 1: 0.49143579245496105}"
"(4, 2, 12, 1.0)","{1: 0.9999994401387181, 0: 4.14082408595418e-06}"
"(4, 2, 12, 2.0)","{1: 0.9977814687655379, 0: 0.004186543254478363}"
"(5, 2, 12, 3.0)","{0: 0.018197813265953832, 1: 0.8782793601314375}"
"(4, 2, 11, -7.0)","{1: 0.9999999366878368, 0: 0.0}"
"(2, 2, 9, 2.0)","{0: 0.1437659506992597, 1: 0.9149887659595667}"
"(1, 2, 8, -7.0)","{1: 0.9810158251737101, 0: 0.074983508554982}"
"(1, 2, 7, -8.0)","{1: 0.45419657973584393, 0: 0.6958390388668295}"
"(1, 2, 7, -7.0)","{1: 0.9999570566347983, 0: 0.10453899682721146}"
"(0, 2, 7, -5.0)","{1: -0.29261895195785576, 0: 0.08659794865051024}"
"(0, 2, 7, -4.0)","{1: 0.011423708309890049, 0: 0.214046721}"
"(0, 2, 6, -3.0)","{0: -0.03148244009999998, 1: 0.5217031000000001}"
"(4, 4, 14, 0.0)","{0: 0.196946721, 1: 0.901522909781639}"
"(2, 4, 12, -7.0)","{1: 0.17099999999999999, 0: 0.33661}"
"(2, 4, 11, -6.0)","{1: 0.9355343748165388, 0: 0.8313751628144824}"
"(2, 4, 11, -5.0)","{1: 0.814697981114816, 0: 0.6513215599000001}"
"(2, 4, 11, -4.0)","{1: 0.6513215599000001, 0: 0.19}"
"(2, 4, 11, -3.0)","{1: 0.287559, 0: 0.271}"
"(2, 4, 11, -2.0)","{0: 0.19, 1: 0.271}"
"(1, 4, 10, -7.0)","{0: 0.020252699897217924, 1: 0.9066229288650587}"
"(1, 4, 10, 0.0)","{1: 0.8586362025654228, 0: 0.0071789798769185285}"
"(1, 4, 9, 2.0)","{0: 0.081, 1: 0.8049852293552343}"
"(0, 4, 9, -8.0)","{1: 0.30856768003765994, 0: 0.5580406603816404}"
"(0, 4, 8, -7.0)","{0: 0.10831325908206274, 1: 0.9771438962866461}"
"(6, 1, 14, 1.0)","{1: 0.9999999999999996, 0: 8.082471038108974e-13}"
"(6, 1, 14, 2.0)","{1: 0.999999999599062, 0: 8.826993367224381e-08}"
"(7, 1, 14, 3.0)","{0: 0.002027555959044526, 1: 0.9973782682123774}"
"(6, 1, 13, 1.0)","{1: 0.9999999911553294, 0: 3.229246017998555e-07}"
"(6, 1, 13, 2.0)","{1: 0.9999958798935503, 0: 0.0}"
"(6, 1, 12, 3.0)","{0: 0.0014780882941434592, 1: 0.9948462247926799}"
"(6, 1, 12, 0.0)","{1: 0.9999986099154762, 0: 0.0}"
"(6, 1, 11, 1.0)","{1: 0.9744400010101245, 0: 0.0}"
"(6, 1, 11, 2.0)","{0: 0.012157665459056933, 1: 0.9517938680244797}"
"(6, 1, 11, -8.0)","{0: 0.6531158903563713, 1: 0.15257174813546845}"
"(6, 1, 11, 0.0)","{0: 0.0007069650490151047, 1: 0.995361602313412}"
"(5, 1, 10, 0.0)","{1: 0.9999920964248362, 0: 0.0}"
"(5, 1, 10, 1.0)","{0: 0.0005203962154911472, 1: 0.9989388833880036}"
"(5, 1, 9, -8.0)","{0: 0.7374707412946441, 1: 0.21892657068565619}"
"(5, 1, 9, 0.0)","{1: 0.9996306894662086, 0: 0.04365382101443596}"
"(5, 1, 9, 1.0)","{0: 0.013508517176729925, 1: 0.9880274848174379}"
