"(2, 4, 11, -8.0)","{0: 0.39565900000000004, 1: 0.1}"
"(2, 4, 10, -7.0)","{1: 0.40951000000000004, 0: 0.0}"
"(1, 4, 10, -6.0)",{0: 0.1}
"(1, 4, 9, -7.0)",{0: 0.09}
"(0, 4, 9, -8.0)","{1: 0.19, 0: 0.19}"
"(7, 4, 15, -7.0)","{1: 0.1, 0: 0.1}"
"(7, 4, 15, -15.0)",{1: 0.1}
"(6, 4, 15, -15.0)","{1: 0.17099999999999999, 0: 0.0}"
"(6, 4, 15, -14.0)",{0: 0.1}
"(5, 4, 15, -8.0)","{1: 0.1, 0: 0.2439}"
"(5, 4, 14, 1.0)","{0: 0.1, 1: 0.271}"
"(4, 4, 13, -8.0)","{0: 0.33661, 1: 0.1729}"
"(4, 4, 13, 0.0)","{1: 0.34390000000000004, 0: 0.1}"
"(4, 4, 13, 1.0)",{0: 0.1}
"(4, 4, 12, 1.0)","{1: 0.271, 0: 0.0}"
"(4, 4, 12, 2.0)","{1: 0.09, 0: 0.1}"
"(4, 4, 12, 3.0)",{0: 0.1}
"(4, 4, 11, 0.0)","{1: 0.2439, 0: 0.13851}"
"(4, 4, 11, 1.0)","{1: 0.081, 0: 0.1}"
"(4, 4, 11, 2.0)","{0: 0.1, 1: 0.0}"
"(4, 4, 10, -8.0)","{1: 0.19, 0: 0.40951000000000004}"
"(3, 4, 10, -7.0)","{0: 0.2439, 1: 0.1}"
"(3, 4, 9, -8.0)","{1: 0.5039227900000001, 0: 0.4626541}"
"(2, 4, 8, 0.0)","{1: 0.15561, 0: 0.0}"
"(2, 4, 8, 1.0)","{0: 0.17099999999999999, 1: 0.1}"
"(2, 4, 8, -8.0)","{1: 0.1, 0: 0.5695327900000001}"
"(1, 4, 7, -8.0)","{1: 0.2850931, 0: 0.6558134171671001}"
"(1, 4, 7, 0.0)","{1: 0.34390000000000004, 0: 0.0}"
"(1, 4, 7, 1.0)","{1: 0.271, 0: 0.0}"
"(1, 4, 6, 2.0)",{1: 0.1}
"(1, 4, 6, 3.0)",{1: 0.1}
"(1, 4, 6, 4.0)","{1: 0.09, 0: 0.1}"
"(1, 4, 6, 5.0)",{0: 0.09}
"(1, 4, 6, -8.0)","{0: 0.40742155990000006, 1: 0.58839835501}"
"(1, 4, 5, 0.0)","{1: 0.181, 0: 0.181}"
"(1, 4, 5, 1.0)","{0: 0.09, 1: 0.1}"
"(1, 4, 5, -8.0)","{1: 0.43270071391000003, 0: 0.17099999999999999}"
"(0, 4, 5, -8.0)","{1: -0.5268406502010902, 0: -0.4188374401}"
"(0, 4, 5, -7.0)","{1: 0.271, 0: -0.14939000000000002}"
"(0, 4, 4, -6.0)",{0: 0.19}
"(0, 4, 4, -8.0)","{0: -0.34093799083511, 1: 0.3785590000000001}"
"(0, 4, 4, 0.0)","{0: 0.271, 1: 0.2629}"
"(5, 1, 14, 1.0)",{1: 0.1}
"(5, 1, 12, 2.0)","{1: 0.1, 0: 0.1}"
"(5, 1, 11, 4.0)",{1: 0.09}
"(5, 1, 11, 5.0)","{0: 0.1, 1: 0.1}"
"(5, 1, 11, 0.0)",{0: 0.1}
"(5, 1, 10, 0.0)",{1: 0.19}
"(5, 1, 10, 1.0)",{1: 0.09}
"(5, 1, 10, 2.0)","{0: 0.1, 1: 0.1}"
"(4, 1, 10, -8.0)","{0: 0.181, 1: 0.0}"
"(4, 1, 10, 0.0)","{1: 0.271, 0: 0.1}"
"(4, 1, 9, 1.0)",{0: 0.09}
"(4, 1, 9, -8.0)","{0: 0.34390000000000004, 1: 0.19}"
"(4, 1, 9, 0.0)","{1: 0.0, 0: 0.0}"
"(4, 1, 8, 0.0)","{1: 0.09, 0: 0.09}"
"(4, 1, 8, 1.0)",{0: 0.081}
"(4, 1, 8, -8.0)",{0: 0.34390000000000004}
"(4, 1, 7, -8.0)","{0: 0.17099999999999999, 1: 0.0}"
"(4, 1, 7, 0.0)","{1: 0.1, 0: 0.0}"
"(4, 1, 7, 1.0)",{1: 0.1}
"(4, 1, 7, 2.0)",{0: 0.1}
"(3, 1, 7, -8.0)","{0: 0.23851, 1: 0.1}"
"(3, 1, 6, 0.0)","{0: 0.271, 1: 0.271}"
"(3, 1, 6, -8.0)","{0: 0.1, 1: 0.19}"
"(3, 1, 5, -7.0)",{1: 0.1}
"(2, 1, 5, -6.0)",{0: 0.1}
"(2, 1, 5, -8.0)","{0: 0.3785590000000001, 1: 0.1}"
"(2, 1, 5, 0.0)","{1: 0.19, 0: 0.0}"
"(2, 1, 5, 1.0)",{1: 0.1}
"(2, 1, 4, 2.0)","{0: 0.09, 1: 0.1}"
"(2, 1, 4, -8.0)","{0: 0.271, 1: 0.1}"
"(2, 1, 4, 0.0)",{1: 0.271}
"(2, 1, 4, 1.0)","{0: 0.1, 1: 0.1}"
"(2, 1, 3, 0.0)",{1: 0.19}
"(2, 1, 3, 1.0)",{0: 0.1}
"(2, 1, 3, -8.0)","{0: 0.1, 1: 0.1}"
"(2, 1, 2, 1.0)",{0: 0.1}
"(1, 1, 2, -8.0)","{1: -0.41000000000000003, 0: 0.2}"
"(7, 3, 15, -16.0)",{1: 0.19}
"(6, 3, 15, -16.0)","{1: 0.1, 0: 0.1}"
"(6, 3, 15, -15.0)",{0: 0.19}
"(5, 3, 15, -8.0)","{1: 0.09, 0: 0.0}"
"(5, 3, 14, 1.0)",{1: 0.19}
"(5, 3, 14, 2.0)",{0: 0.0}
"(4, 3, 12, -8.0)","{0: 0.2349328699, 1: 0.24661}"
"(4, 3, 12, 0.0)","{0: 0.09, 1: 0.1}"
"(4, 3, 11, 0.0)","{0: 0.2539, 1: 0.19}"
"(3, 3, 11, -8.0)","{0: 0.305659, 1: 0.0}"
"(3, 3, 10, 0.0)","{1: 0.271, 0: 0.0}"
"(3, 3, 10, 1.0)","{1: 0.271, 0: 0.0}"
"(4, 3, 10, 2.0)",{1: 0.1}
"(4, 3, 10, 3.0)",{1: 0.1}
"(4, 3, 10, 4.0)",{1: 0.1}
"(4, 3, 9, 5.0)",{1: 0.1}
"(4, 3, 9, 6.0)",{0: 0.0}
"(4, 3, 8, 2.0)",{0: 0.0}
"(3, 3, 8, -8.0)","{1: 0.19, 0: 0.40951000000000004}"
"(3, 3, 8, -7.0)",{1: 0.1}
"(3, 3, 7, -6.0)",{1: 0.1}
"(3, 3, 7, -5.0)",{1: 0.1}
"(3, 3, 7, -4.0)",{0: 0.0}
"(3, 3, 7, 0.0)","{1: 0.19, 0: 0.1}"
"(3, 3, 6, 1.0)",{0: 0.1}
"(2, 3, 6, -6.0)",{0: 0.1}
"(1, 3, 5, 0.0)",{0: 0.17099999999999999}
"(0, 3, 3, 0.0)",{0: 0.19}
"(6, 3, 15, -8.0)","{1: 0.68618940391, 0: 0.30951000000000006}"
"(6, 3, 14, 2.0)",{0: 0.0}
"(5, 3, 13, -7.0)","{0: 0.1, 1: 0.1}"
"(3, 3, 11, -7.0)","{1: 0.1, 0: 0.0}"
"(3, 3, 11, -6.0)","{1: 0.1, 0: 0.09}"
"(3, 3, 11, -5.0)",{1: 0.1}
"(3, 3, 11, -4.0)",{1: 0.1}
"(3, 3, 10, -3.0)",{1: 0.1}
"(3, 3, 10, -2.0)",{0: 0.1}
"(3, 3, 10, -8.0)","{0: 0.30951000000000006, 1: 0.1}"
"(3, 3, 9, 2.0)",{1: 0.1}
"(3, 3, 9, 3.0)","{0: 0.1, 1: 0.1}"
"(2, 3, 9, -8.0)","{1: 0.271, 0: 0.46855900000000006}"
"(1, 3, 7, -8.0)","{0: 0.22851000000000002, 1: 0.0}"
"(1, 3, 7, 0.0)","{0: 0.0, 1: 0.1}"
"(1, 3, 7, 1.0)",{1: 0.1}
"(1, 3, 6, 2.0)",{0: 0.1}
"(1, 3, 6, -8.0)","{1: 0.2629, 0: 0.0}"
"(0, 3, 6, -8.0)","{0: -0.17649000000000004, 1: 0.081}"
"(0, 3, 5, 0.0)","{1: 0.09, 0: 0.09}"
"(0, 3, 5, 1.0)",{0: 0.09}
"(6, 1, 13, 3.0)","{1: 0.1, 0: 0.0}"
"(6, 1, 13, 4.0)",{0: 0.1}
"(6, 1, 13, -8.0)","{0: 0.181, 1: 0.19}"
"(6, 1, 13, 0.0)",{0: 0.09}
"(6, 1, 12, -8.0)",{0: 0.19}
"(6, 1, 12, 0.0)","{0: 0.0, 1: 0.1}"
"(6, 1, 11, 2.0)",{1: 0.1}
"(6, 1, 11, 3.0)",{0: 0.0}
"(5, 1, 10, -8.0)","{1: 0.19, 0: 0.09}"
"(4, 1, 10, -7.0)",{1: 0.0}
"(3, 1, 9, -8.0)","{1: 0.30951000000000006, 0: 0.34390000000000004}"
"(3, 1, 9, -7.0)",{0: 0.19}
"(2, 1, 8, 0.0)","{1: 0.19, 0: 0.0}"
"(2, 1, 7, 1.0)","{1: 0.19, 0: 0.0}"
"(2, 1, 7, 2.0)",{1: 0.19}
"(2, 1, 7, 3.0)","{0: 0.0, 1: 0.1}"
"(2, 1, 7, 0.0)","{0: 0.0729, 1: 0.19}"
"(2, 1, 6, -8.0)","{1: 0.34390000000000004, 0: 0.1}"
"(1, 1, 5, -7.0)",{1: 0.1}
"(0, 1, 4, 0.0)","{1: 0.1, 0: 0.19}"
"(0, 1, 4, 1.0)",{1: 0.09}
"(0, 1, 4, 2.0)","{0: 0.1, 1: 0.1}"
"(0, 1, 3, -8.0)","{1: -0.724, 0: -0.5}"
"(6, 4, 14, -6.0)","{1: 0.09, 0: 0.0}"
"(6, 4, 14, -5.0)","{0: 0.1, 1: 0.1}"
"(5, 4, 14, -7.0)","{1: 0.19, 0: 0.1}"
"(5, 4, 13, -6.0)","{1: 0.1, 0: 0.0}"
"(5, 4, 13, -5.0)",{0: 0.0}
"(3, 4, 11, 0.0)","{0: 0.19, 1: 0.271}"
"(2, 4, 10, -6.0)","{1: 0.19, 0: 0.1}"
"(2, 4, 10, -5.0)",{0: 0.0}
"(2, 4, 9, 1.0)",{1: 0.19}
"(2, 4, 9, 2.0)","{1: 0.1, 0: 0.0}"
"(2, 4, 9, 3.0)",{0: 0.0}
"(0, 4, 6, -7.0)","{0: 0.1, 1: -0.41000000000000003}"
"(0, 4, 6, -8.0)","{1: 0.2678031, 0: 0.34390000000000004}"
"(7, 2, 15, 0.0)","{0: 0.0, 1: 0.34390000000000004}"
"(6, 2, 14, 0.0)","{0: 0.34390000000000004, 1: 0.09}"
"(6, 2, 14, -7.0)","{0: 0.271, 1: 0.19}"
"(5, 2, 13, 0.0)","{0: 0.40951000000000004, 1: 0.271}"
"(5, 2, 12, 0.0)",{1: 0.19}
"(5, 2, 12, 1.0)","{1: 0.1, 0: 0.0}"
"(5, 2, 12, 2.0)","{1: 0.19, 0: 0.0}"
"(5, 2, 12, 3.0)","{1: 0.19, 0: 0.1}"
"(5, 2, 12, 4.0)",{1: 0.19}
"(5, 2, 11, 5.0)",{1: 0.1}
"(6, 2, 11, 6.0)",{1: 0.1}
"(6, 2, 11, 7.0)",{1: 0.1}
"(6, 2, 11, 8.0)",{1: 0.1}
"(6, 2, 11, 9.0)",{0: 0.1}
"(6, 2, 10, -8.0)",{1: 0.19}
"(6, 2, 10, -7.0)",{0: 0.1}
"(5, 2, 10, -8.0)","{0: 0.1, 1: 0.1}"
"(5, 2, 10, 0.0)",{1: 0.19}
"(5, 2, 9, 1.0)",{0: 0.1}
"(5, 2, 9, -8.0)","{1: 0.19, 0: 0.1}"
"(4, 2, 9, -8.0)","{1: 0.368559, 0: 0.19}"
"(4, 2, 8, -7.0)",{1: 0.1}
"(4, 2, 8, -6.0)",{1: 0.19}
"(4, 2, 8, -5.0)","{1: 0.1, 0: 0.0}"
"(4, 2, 8, -4.0)",{1: 0.1}
"(4, 2, 7, -3.0)",{1: 0.1}
"(4, 2, 7, -2.0)",{1: 0.1}
"(4, 2, 7, -1.0)",{1: 0.1}
"(4, 2, 7, 0.0)",{0: 0.1}
"(3, 2, 7, -8.0)","{0: 0.2539, 1: 0.1}"
"(3, 2, 5, -8.0)",{1: 0.1}
"(2, 2, 5, -8.0)","{0: 0.271, 1: 0.1}"
"(2, 2, 5, 0.0)",{1: 0.1}
"(2, 2, 5, 1.0)",{1: 0.1}
"(2, 2, 4, 2.0)",{0: 0.1}
"(2, 2, 4, -8.0)",{1: 0.19}
"(2, 2, 4, -7.0)",{0: 0.1}
"(1, 2, 3, -8.0)","{0: -0.30999999999999994, 1: -0.4}"
"(7, 2, 15, -7.0)","{1: 0.19, 0: 0.0}"
"(7, 2, 15, -15.0)","{1: 0.1, 0: 0.1}"
"(6, 2, 15, -15.0)","{0: 0.0, 1: 0.09}"
"(5, 2, 13, 1.0)","{1: 0.19, 0: 0.0}"
"(5, 2, 12, 5.0)",{1: 0.1}
"(5, 2, 12, 6.0)",{0: 0.1}
"(5, 2, 11, -8.0)","{0: 0.40951000000000004, 1: 0.19}"
"(5, 2, 11, 0.0)","{1: 0.19, 0: 0.0}"
"(5, 2, 11, 1.0)","{0: 0.0, 1: 0.1}"
"(4, 2, 11, -8.0)","{0: 0.17099999999999999, 1: 0.40951000000000004}"
"(4, 2, 10, -8.0)","{1: 0.34390000000000004, 0: 0.34390000000000004}"
"(4, 2, 10, -7.0)",{0: 0.1}
"(4, 2, 10, 0.0)",{1: 0.19}
"(4, 2, 9, 1.0)",{1: 0.1}
"(4, 2, 9, 2.0)",{0: 0.1}
"(3, 2, 9, -8.0)","{1: 0.192095721, 0: 0.3750931}"
"(3, 2, 8, 0.0)","{1: 0.19, 0: 0.19}"
"(3, 2, 8, 1.0)",{1: 0.19}
"(3, 2, 8, 2.0)","{0: 0.1, 1: 0.19}"
"(3, 2, 8, -8.0)","{0: 0.2439, 1: 0.19}"
"(3, 2, 7, 0.0)","{1: 0.19, 0: 0.09}"
"(3, 2, 7, 1.0)",{1: 0.09}
"(3, 2, 7, 2.0)",{0: 0.19}
"(2, 2, 7, -8.0)","{1: 0.46855900000000006, 0: 0.17099999999999999}"
"(2, 2, 6, -7.0)",{0: 0.1}
"(2, 2, 6, 0.0)","{1: 0.1, 0: 0.17099999999999999}"
"(2, 2, 6, 1.0)",{0: 0.1}
"(1, 2, 5, -8.0)","{0: 0.46855900000000006, 1: 0.19}"
"(1, 2, 5, 0.0)","{1: 0.271, 0: 0.1}"
"(1, 2, 5, 1.0)","{1: 0.181, 0: 0.0}"
"(1, 2, 5, 2.0)","{0: 0.09, 1: 0.1}"
"(1, 2, 4, 0.0)",{1: 0.1}
"(1, 2, 4, 1.0)",{1: 0.1}
"(1, 2, 3, 2.0)",{1: 0.1}
"(1, 2, 3, 3.0)",{0: 0.0}
"(6, 1, 15, -6.0)",{1: 0.19}
"(6, 1, 15, -5.0)","{0: 0.0, 1: 0.1}"
"(4, 1, 13, -7.0)",{1: 0.271}
"(4, 1, 13, -6.0)",{1: 0.19}
"(4, 1, 12, -4.0)","{0: 0.19, 1: 0.1}"
"(4, 1, 12, 1.0)","{1: 0.19, 0: 0.1}"
"(4, 1, 11, 3.0)","{0: 0.0, 1: 0.1}"
"(2, 1, 9, -7.0)","{0: 0.0, 1: 0.271}"
"(1, 1, 8, -7.0)",{0: 0.0}
"(1, 1, 7, 0.0)","{1: 0.34390000000000004, 0: 0.081}"
"(1, 1, 7, 1.0)",{1: 0.2539}
"(1, 1, 7, 2.0)","{1: 0.2629, 0: 0.1}"
"(1, 1, 7, 3.0)","{0: 0.1, 1: 0.34390000000000004}"
"(6, 2, 14, 1.0)","{0: 0.1, 1: 0.1}"
"(6, 2, 13, 2.0)",{1: 0.09}
"(6, 2, 13, 3.0)","{0: 0.1, 1: 0.1}"
"(6, 2, 13, -8.0)","{0: 0.1, 1: 0.1}"
"(6, 2, 13, 0.0)",{1: 0.19}
"(6, 2, 12, 1.0)",{0: 0.1}
"(6, 2, 12, -8.0)","{0: 0.09, 1: 0.0}"
"(6, 2, 12, 0.0)",{0: 0.1}
"(5, 2, 12, -8.0)","{1: 0.17099999999999999, 0: 0.271}"
"(3, 2, 10, 0.0)","{0: 0.0, 1: 0.34390000000000004}"
"(3, 2, 9, 0.0)","{1: 0.19, 0: 0.0}"
"(3, 2, 9, 1.0)","{1: 0.1, 0: 0.0}"
"(3, 2, 8, 3.0)",{0: 0.0}
"(2, 2, 7, -7.0)",{1: 0.19}
"(2, 2, 7, -6.0)","{1: 0.1, 0: 0.1}"
"(2, 2, 7, -5.0)",{1: 0.1}
"(2, 2, 6, -4.0)",{1: 0.1}
"(2, 2, 6, -3.0)",{1: 0.1}
"(1, 2, 6, -2.0)",{0: 0.1}
"(1, 2, 6, -8.0)","{1: 0.224659, 0: 0.39853279}"
"(1, 2, 5, -7.0)",{1: 0.271}
"(1, 2, 5, -6.0)",{1: 0.19}
"(0, 2, 5, -5.0)","{0: 0.1, 1: 0.1}"
"(0, 2, 5, -8.0)","{1: 0.46855900000000006, 0: 0.2439}"
"(0, 2, 4, -7.0)",{1: -0.45498999999999995}
"(0, 2, 4, -6.0)","{1: 0.1, 0: 0.09}"
"(0, 2, 4, -5.0)",{1: -0.4}
"(7, 1, 15, -4.0)",{0: 0.1}
"(6, 1, 13, 2.0)",{1: 0.1}
"(5, 1, 12, -7.0)",{1: 0.19}
"(5, 1, 11, -6.0)",{1: 0.1}
"(4, 1, 11, -5.0)","{0: 0.09, 1: 0.1}"
"(2, 1, 9, -6.0)","{1: 0.1, 0: 0.1}"
"(2, 1, 9, -5.0)",{1: 0.1}
"(2, 1, 9, -4.0)",{1: 0.1}
"(2, 1, 9, -3.0)",{0: 0.0}
"(7, 5, 15, 1.0)","{1: 0.19, 0: 0.1}"
"(7, 5, 15, 2.0)",{1: 0.1}
"(7, 5, 15, 3.0)",{1: 0.1}
"(7, 5, 14, 4.0)","{0: 0.1, 1: 0.1}"
"(7, 5, 14, -8.0)","{1: 0.1, 0: 0.1}"
"(6, 5, 13, -7.0)",{0: 0.0}
"(3, 5, 11, -7.0)","{1: 0.271, 0: 0.1}"
"(3, 5, 10, 0.0)","{0: 0.1, 1: 0.09}"
"(2, 5, 10, -8.0)","{1: 0.368559, 0: 0.2087541}"
"(2, 5, 9, -7.0)","{1: 0.1, 0: 0.1}"
"(2, 5, 9, -6.0)",{0: 0.0}
"(1, 5, 9, -8.0)","{1: 0.35487379, 0: 0.46855900000000006}"
"(1, 5, 9, -7.0)","{0: 0.181, 1: 0.1}"
"(0, 5, 8, -8.0)","{0: 0.21951, 1: 0.23851}"
"(0, 5, 8, 0.0)",{1: 0.1}
"(1, 5, 7, 1.0)","{1: 0.1, 0: 0.0}"
"(1, 5, 7, 2.0)",{0: 0.1}
"(0, 5, 7, 0.0)","{1: 0.1, 0: 0.34390000000000004}"
"(0, 5, 7, 1.0)",{1: 0.1}
"(0, 5, 6, 2.0)",{1: 0.1}
"(1, 5, 6, 3.0)",{0: 0.1}
"(0, 5, 5, 0.0)",{0: 0.17099999999999999}
"(0, 5, 5, -8.0)","{1: -0.013390999999999958, 0: -0.5166860000000001}"
"(7, 1, 15, -7.0)","{1: 0.271, 0: 0.19}"
"(7, 1, 15, -15.0)","{0: 0.0, 1: 0.0}"
"(1, 1, 9, -6.0)",{0: 0.1}
"(1, 1, 7, 4.0)","{1: 0.1, 0: 0.0}"
"(1, 1, 7, 5.0)",{0: 0.0}
"(5, 2, 15, -14.0)",{0: 0.19}
"(5, 2, 15, -8.0)","{1: 0.0, 0: 0.0}"
"(4, 2, 14, -8.0)",{1: 0.2629}
"(4, 2, 14, -7.0)",{0: 0.1}
"(3, 2, 13, -8.0)","{0: 0.1, 1: 0.0}"
"(3, 2, 13, 0.0)",{1: 0.1}
"(3, 2, 13, 1.0)",{0: 0.1}
"(3, 2, 12, -8.0)","{0: 0.24661, 1: 0.0}"
"(3, 2, 12, 0.0)",{1: 0.19}
"(3, 2, 12, 1.0)",{1: 0.19}
"(3, 2, 12, 2.0)",{1: 0.19}
"(3, 2, 12, 3.0)",{1: 0.1}
"(3, 2, 11, 4.0)",{1: 0.19}
"(4, 2, 11, 5.0)",{1: 0.1}
"(4, 2, 11, 6.0)",{0: 0.09}
"(3, 2, 10, 1.0)",{1: 0.34390000000000004}
"(3, 2, 9, 2.0)","{1: 0.1, 0: 0.0}"
"(3, 2, 9, 3.0)",{1: 0.1}
"(3, 2, 9, 4.0)",{0: 0.0}
"(2, 2, 8, -7.0)",{1: 0.19}
"(2, 2, 8, -6.0)","{1: 0.1, 0: 0.0}"
"(2, 2, 8, -5.0)",{1: 0.1}
"(2, 2, 8, -4.0)",{0: 0.1}
"(2, 2, 7, 0.0)",{1: 0.1}
"(2, 2, 7, 1.0)",{1: 0.1}
"(2, 2, 7, 2.0)",{1: 0.19}
"(1, 2, 6, 0.0)","{1: 0.32851, 0: 0.1}"
"(1, 2, 6, 1.0)","{0: 0.09, 1: 0.271}"
"(1, 2, 5, 3.0)",{1: 0.1}
"(1, 2, 4, 4.0)",{1: 0.1}
"(1, 2, 4, 5.0)",{0: 0.1}
"(7, 5, 15, -16.0)",{1: 0.34390000000000004}
"(6, 5, 15, -16.0)","{1: 0.09, 0: 0.0}"
"(6, 5, 15, -15.0)",{0: 0.181}
"(5, 5, 15, -8.0)","{0: 0.19, 1: 0.1}"
"(5, 5, 15, 0.0)","{1: 0.1, 0: 0.1}"
"(5, 5, 14, 1.0)","{0: 0.1, 1: 0.1}"
"(4, 5, 14, -8.0)","{0: 0.19, 1: 0.1}"
"(4, 5, 13, -8.0)","{0: 0.15389999999999998, 1: 0.38443969000000006}"
"(4, 5, 13, 0.0)",{1: 0.1}
"(4, 5, 13, 1.0)",{1: 0.1}
"(4, 5, 13, 2.0)",{0: 0.0}
"(3, 5, 12, -8.0)","{1: 0.5695327900000001, 0: 0.271}"
"(3, 5, 12, -7.0)","{1: 0.19, 0: 0.1}"
"(3, 5, 11, -6.0)","{1: 0.1, 0: 0.1}"
"(3, 5, 11, -5.0)",{1: 0.1}
"(3, 5, 11, -4.0)",{0: 0.1}
"(3, 5, 11, 0.0)",{0: 0.19}
"(2, 5, 10, 0.0)","{0: 0.368559, 1: 0.09}"
"(1, 5, 8, -7.0)",{0: 0.1}
"(6, 3, 14, 0.0)","{0: 0.2629, 1: 0.1}"
"(5, 3, 14, -6.0)","{0: 0.0, 1: 0.19}"
"(5, 3, 13, 2.0)","{1: 0.271, 0: 0.0}"
"(6, 3, 12, 4.0)","{1: 0.1, 0: 0.0}"
"(6, 3, 12, 5.0)","{0: 0.0, 1: 0.1}"
"(5, 3, 11, -7.0)",{0: 0.1}
"(3, 3, 9, -7.0)",{1: 0.1}
"(3, 3, 9, -6.0)",{1: 0.1}
"(3, 3, 9, -5.0)",{0: 0.0}
"(1, 3, 7, -7.0)",{1: 0.1}
"(1, 3, 7, -6.0)",{0: 0.0}
"(0, 3, 6, -7.0)",{0: 0.1}
"(0, 3, 6, 0.0)",{1: 0.19}
"(0, 3, 6, 1.0)",{1: 0.19}
"(0, 3, 5, 2.0)",{0: 0.0}
"(4, 1, 11, -6.0)","{1: 0.0, 0: 0.1}"
"(3, 1, 10, -5.0)",{0: 0.19}
"(2, 1, 8, 1.0)",{1: 0.1}
"(0, 1, 5, 1.0)",{1: 0.09}
"(0, 1, 5, 2.0)","{0: 0.1, 1: 0.1}"
"(0, 1, 4, 3.0)",{1: 0.1}
"(0, 1, 4, 4.0)",{0: 0.1}
"(0, 1, 3, 0.0)",{0: 0.0}
"(6, 4, 14, 1.0)","{0: 0.09, 1: 0.34390000000000004}"
"(5, 4, 12, 0.0)","{0: 0.41048379, 1: 0.33661}"
"(4, 4, 11, -7.0)","{0: 0.271, 1: 0.17099999999999999}"
"(1, 4, 9, 0.0)","{0: 0.0, 1: 0.271}"
"(1, 4, 8, 0.0)","{1: 0.46855900000000006, 0: 0.0}"
"(1, 4, 8, 1.0)","{1: 0.34390000000000004, 0: 0.0}"
"(1, 4, 8, 2.0)","{1: 0.34390000000000004, 0: 0.0}"
"(1, 4, 7, 3.0)",{1: 0.34390000000000004}
"(1, 4, 7, 4.0)","{1: 0.19, 0: 0.0}"
"(2, 4, 7, 5.0)",{1: 0.1}
"(2, 4, 7, 6.0)",{0: 0.0}
"(1, 4, 6, 0.0)","{1: 0.0729, 0: 0.081}"
"(1, 4, 6, 1.0)",{0: 0.181}
"(0, 4, 4, -7.0)","{0: 0.09, 1: 0.0}"
"(6, 1, 14, 3.0)","{0: 0.0, 1: 0.0}"
"(1, 1, 9, 0.0)","{1: 0.271, 0: 0.0}"
"(1, 1, 9, 1.0)","{0: 0.0, 1: 0.1}"
"(0, 1, 7, 1.0)",{1: 0.1}
"(0, 1, 7, 2.0)",{1: 0.1}
"(1, 1, 6, 4.0)",{1: 0.09}
"(1, 1, 6, 5.0)",{0: 0.19}
"(6, 1, 15, -15.0)","{0: 0.181, 1: 0.1}"
"(5, 1, 15, -8.0)","{1: 0.09, 0: 0.19}"
"(4, 1, 14, -7.0)",{0: 0.0}
"(3, 1, 13, -7.0)",{1: 0.1}
"(3, 1, 13, -6.0)",{0: 0.1}
"(3, 1, 12, 0.0)","{1: 0.19, 0: 0.1}"
"(3, 1, 12, 1.0)",{1: 0.19}
"(3, 1, 11, 2.0)","{0: 0.1, 1: 0.1}"
"(1, 1, 10, -7.0)",{0: 0.1}
"(5, 5, 14, -7.0)","{0: 0.09, 1: 0.19}"
"(4, 5, 14, 0.0)",{0: 0.0}
"(4, 5, 13, -7.0)","{1: 0.09, 0: 0.1}"
"(4, 5, 13, -6.0)",{0: 0.19}
"(3, 5, 12, -6.0)",{0: 0.1}
"(2, 5, 11, -8.0)","{1: 0.271, 0: 0.15389999999999998}"
"(2, 5, 11, -7.0)","{1: 0.1, 0: 0.1}"
"(2, 5, 11, -6.0)",{1: 0.19}
"(2, 5, 11, -5.0)","{1: 0.1, 0: 0.1}"
"(2, 5, 11, -4.0)",{1: 0.1}
"(2, 5, 10, -3.0)",{1: 0.1}
"(2, 5, 10, -2.0)",{1: 0.1}
"(1, 5, 10, -1.0)",{1: 0.1}
"(1, 5, 10, 0.0)",{0: 0.09}
"(1, 5, 10, -8.0)","{1: 0.19, 0: 0.0}"
"(0, 5, 9, -8.0)",{0: 0.1}
"(0, 5, 9, 0.0)",{0: 0.0}
"(0, 5, 8, -7.0)",{1: 0.1}
"(0, 5, 8, -6.0)",{0: -0.4}
"(5, 3, 14, -7.0)","{0: 0.0, 1: 0.271}"
"(3, 3, 11, 0.0)","{1: 0.271, 0: 0.0}"
"(3, 3, 10, 2.0)",{1: 0.0}
"(3, 3, 9, 4.0)",{0: 0.1}
"(3, 3, 9, 0.0)","{0: 0.19, 1: 0.19}"
"(3, 3, 8, 0.0)","{1: 0.40951000000000004, 0: 0.0}"
"(3, 3, 8, 1.0)","{1: 0.271, 0: 0.09}"
"(3, 3, 8, 2.0)",{1: 0.19}
"(3, 3, 8, 3.0)",{0: 0.0}
"(2, 3, 7, -7.0)",{1: 0.1}
"(2, 3, 7, -6.0)",{0: 0.0}
"(1, 3, 6, -6.0)",{1: 0.09}
"(1, 3, 6, -5.0)",{0: 0.19}
"(0, 3, 4, -7.0)",{0: -0.4}
"(5, 1, 14, -5.0)",{1: 0.1}
"(5, 1, 14, -4.0)",{1: 0.1}
"(5, 1, 13, -3.0)",{0: 0.0}
"(4, 5, 12, 1.0)","{1: 0.19, 0: 0.0}"
"(4, 5, 12, 2.0)",{0: 0.1}
"(2, 5, 10, -7.0)",{1: 0.1}
"(2, 5, 10, -6.0)",{0: 0.1}
"(1, 5, 9, -6.0)",{1: 0.19}
"(1, 5, 9, -5.0)",{0: 0.0}
"(1, 5, 8, 0.0)","{1: 0.1, 0: 0.09}"
"(1, 5, 8, 1.0)","{1: 0.1, 0: 0.1}"
"(1, 5, 8, 2.0)","{0: 0.1, 1: 0.1}"
